Date,Open,High,Low,Close,Volume
1998-01-27 23:58:00,#N/A,#N/A,#N/A,17911.97,#N/A
1998-01-28 23:58:00,#N/A,#N/A,#N/A,18848.5,#N/A
1998-01-29 23:58:00,#N/A,#N/A,#N/A,16392,#N/A
1998-01-30 23:58:00,#N/A,#N/A,#N/A,16009.28,#N/A
1998-02-02 23:58:00,#N/A,#N/A,#N/A,16098.46,#N/A
1998-02-03 23:58:00,#N/A,#N/A,#N/A,16205.22,#N/A
1998-02-04 23:58:00,#N/A,#N/A,#N/A,15816.71,#N/A
1998-02-05 23:58:00,#N/A,#N/A,#N/A,16107,#N/A
1998-02-06 23:58:00,#N/A,#N/A,#N/A,15744.96,#N/A
1998-02-09 23:58:00,#N/A,#N/A,#N/A,15470.75,#N/A
1998-02-10 23:58:00,#N/A,#N/A,#N/A,11794.3,#N/A
1998-02-11 23:58:00,#N/A,#N/A,#N/A,12234.75,#N/A
1998-02-12 23:58:00,#N/A,#N/A,#N/A,12943.36,#N/A
1998-02-13 23:58:00,#N/A,#N/A,#N/A,14766.3,#N/A
1998-02-16 23:58:00,#N/A,#N/A,#N/A,15891.51,#N/A
1998-02-17 23:58:00,#N/A,#N/A,#N/A,15350.2,#N/A
1998-02-18 23:58:00,#N/A,#N/A,#N/A,14819.375,#N/A
1998-02-19 23:58:00,#N/A,#N/A,#N/A,13986.09,#N/A
1998-02-20 23:58:00,#N/A,#N/A,#N/A,14401.2,#N/A
1998-02-23 23:58:00,#N/A,#N/A,#N/A,15789.12,#N/A
1998-02-24 23:58:00,#N/A,#N/A,#N/A,15342.21,#N/A
1998-02-25 23:58:00,#N/A,#N/A,#N/A,15193.125,#N/A
1998-02-26 23:58:00,#N/A,#N/A,#N/A,14861.91,#N/A
1998-02-27 23:58:00,#N/A,#N/A,#N/A,14542.32,#N/A
1998-03-02 23:58:00,#N/A,#N/A,#N/A,14480.4,#N/A
1998-03-03 23:58:00,#N/A,#N/A,#N/A,15094.755,#N/A
1998-03-04 23:58:00,#N/A,#N/A,#N/A,15839.04,#N/A
1998-03-05 23:58:00,#N/A,#N/A,#N/A,17238.7,#N/A
1998-03-06 23:58:00,#N/A,#N/A,#N/A,17201.1,#N/A
1998-03-09 23:58:00,#N/A,#N/A,#N/A,17536.23,#N/A
1998-03-10 23:58:00,#N/A,#N/A,#N/A,17072.64,#N/A
1998-03-11 23:58:00,#N/A,#N/A,#N/A,17491.06,#N/A
1998-03-12 23:58:00,#N/A,#N/A,#N/A,17220.32,#N/A
1998-03-13 23:58:00,#N/A,#N/A,#N/A,15871.65,#N/A
1998-03-16 23:58:00,#N/A,#N/A,#N/A,17022.78,#N/A
1998-03-17 23:58:00,#N/A,#N/A,#N/A,17021.55,#N/A
1998-03-18 23:58:00,#N/A,#N/A,#N/A,17152.0575,#N/A
1998-03-19 23:58:00,#N/A,#N/A,#N/A,16824.58,#N/A
1998-03-20 23:58:00,#N/A,#N/A,#N/A,15586.45,#N/A
1998-03-23 23:58:00,#N/A,#N/A,#N/A,14939.54,#N/A
1998-03-24 23:58:00,#N/A,#N/A,#N/A,14224.75,#N/A
1998-03-25 23:58:00,#N/A,#N/A,#N/A,13897.52,#N/A
1998-03-26 23:58:00,#N/A,#N/A,#N/A,13910.325,#N/A
1998-03-27 23:58:00,#N/A,#N/A,#N/A,13962.26,#N/A
1998-03-30 23:58:00,#N/A,#N/A,#N/A,14336.64,#N/A
1998-03-31 23:58:00,#N/A,#N/A,#N/A,14377.48,#N/A
1998-04-01 23:58:00,#N/A,#N/A,#N/A,14271.66,#N/A
1998-04-02 23:58:00,#N/A,#N/A,#N/A,14104.095,#N/A
1998-04-03 23:58:00,#N/A,#N/A,#N/A,14426.34,#N/A
1998-04-06 23:58:00,#N/A,#N/A,#N/A,14088.685,#N/A
1998-04-07 23:58:00,#N/A,#N/A,#N/A,13963.6375,#N/A
1998-04-08 23:58:00,#N/A,#N/A,#N/A,14055.72,#N/A
1998-04-09 23:58:00,#N/A,#N/A,#N/A,12857.46,#N/A
1998-04-10 23:58:00,#N/A,#N/A,#N/A,12878.25,#N/A
1998-04-13 23:58:00,#N/A,#N/A,#N/A,12340.98,#N/A
1998-04-14 23:58:00,#N/A,#N/A,#N/A,12807.52,#N/A
1998-04-15 23:58:00,#N/A,#N/A,#N/A,12884.895,#N/A
1998-04-16 23:58:00,#N/A,#N/A,#N/A,13518.4,#N/A
1998-04-17 23:58:00,#N/A,#N/A,#N/A,13557.005,#N/A
1998-04-20 23:58:00,#N/A,#N/A,#N/A,13416.8,#N/A
1998-04-21 23:58:00,#N/A,#N/A,#N/A,13093.5725,#N/A
1998-04-23 23:58:00,#N/A,#N/A,#N/A,13154.29,#N/A
1998-04-24 23:58:00,#N/A,#N/A,#N/A,13089.875,#N/A
1998-04-27 23:58:00,#N/A,#N/A,#N/A,13462.82,#N/A
1998-04-28 23:58:00,#N/A,#N/A,#N/A,13151.92,#N/A
1998-04-29 23:58:00,#N/A,#N/A,#N/A,13650.615,#N/A
1998-04-30 23:58:00,#N/A,#N/A,#N/A,13199.32,#N/A
1998-05-01 23:58:00,#N/A,#N/A,#N/A,13268.805,#N/A
1998-05-04 23:58:00,#N/A,#N/A,#N/A,13336,#N/A
1998-05-05 23:58:00,#N/A,#N/A,#N/A,13250.4625,#N/A
1998-05-06 23:58:00,#N/A,#N/A,#N/A,15688.89,#N/A
1998-05-07 23:58:00,#N/A,#N/A,#N/A,15487.44,#N/A
1998-05-08 23:58:00,#N/A,#N/A,#N/A,15074.2,#N/A
1998-05-11 23:58:00,#N/A,#N/A,#N/A,15090.45,#N/A
1998-05-12 23:58:00,#N/A,#N/A,#N/A,15425.235,#N/A
1998-05-13 23:58:00,#N/A,#N/A,#N/A,17948.7,#N/A
1998-05-14 23:58:00,#N/A,#N/A,#N/A,17446.35,#N/A
1998-05-15 23:58:00,#N/A,#N/A,#N/A,16570.92,#N/A
1998-05-18 23:58:00,#N/A,#N/A,#N/A,18681.75,#N/A
1998-05-19 23:58:00,#N/A,#N/A,#N/A,19889.1,#N/A
1998-05-20 23:58:00,#N/A,#N/A,#N/A,18294.08,#N/A
1998-05-21 23:58:00,#N/A,#N/A,#N/A,18328.5,#N/A
1998-05-22 23:58:00,#N/A,#N/A,#N/A,18512.985,#N/A
1998-05-25 23:58:00,#N/A,#N/A,#N/A,17424.95,#N/A
1998-05-26 23:58:00,#N/A,#N/A,#N/A,16674.96,#N/A
1998-05-27 23:58:00,#N/A,#N/A,#N/A,16791.06,#N/A
1998-05-28 23:58:00,#N/A,#N/A,#N/A,18225.76,#N/A
1998-05-29 23:58:00,#N/A,#N/A,#N/A,18337.5,#N/A
1998-06-01 23:58:00,#N/A,#N/A,#N/A,19027.48,#N/A
1998-06-02 23:58:00,#N/A,#N/A,#N/A,18842.75,#N/A
1998-06-03 23:58:00,#N/A,#N/A,#N/A,18855.4,#N/A
1998-06-04 23:58:00,#N/A,#N/A,#N/A,18972.96,#N/A
1998-06-05 23:58:00,#N/A,#N/A,#N/A,18865.77,#N/A
1998-06-08 23:58:00,#N/A,#N/A,#N/A,19270.58,#N/A
1998-06-09 23:58:00,#N/A,#N/A,#N/A,19466.02,#N/A
1998-06-10 23:58:00,#N/A,#N/A,#N/A,21978,#N/A
1998-06-11 23:58:00,#N/A,#N/A,#N/A,22463.64,#N/A
1998-06-12 23:58:00,#N/A,#N/A,#N/A,23029.53,#N/A
1998-06-15 23:58:00,#N/A,#N/A,#N/A,23856.4,#N/A
1998-06-16 23:58:00,#N/A,#N/A,#N/A,25107.36,#N/A
1998-06-17 23:58:00,#N/A,#N/A,#N/A,25033.5,#N/A
1998-06-18 23:58:00,#N/A,#N/A,#N/A,23396.8,#N/A
1998-06-19 23:58:00,#N/A,#N/A,#N/A,23242.19,#N/A
1998-06-22 23:58:00,#N/A,#N/A,#N/A,24327.6,#N/A
1998-06-23 23:58:00,#N/A,#N/A,#N/A,24325.06,#N/A
1998-06-24 23:58:00,#N/A,#N/A,#N/A,24183.1,#N/A
1998-06-25 23:58:00,#N/A,#N/A,#N/A,24812.865,#N/A
1998-06-26 23:58:00,#N/A,#N/A,#N/A,24600.56,#N/A
1998-06-29 23:58:00,#N/A,#N/A,#N/A,25059,#N/A
1998-06-30 23:58:00,#N/A,#N/A,#N/A,24450.85,#N/A
1998-07-01 23:58:00,#N/A,#N/A,#N/A,23789.43,#N/A
1998-07-02 23:58:00,#N/A,#N/A,#N/A,23875.2,#N/A
1998-07-03 23:58:00,#N/A,#N/A,#N/A,23862.65,#N/A
1998-07-06 23:58:00,#N/A,#N/A,#N/A,23944,#N/A
1998-07-07 23:58:00,#N/A,#N/A,#N/A,23758.25,#N/A
1998-07-08 23:58:00,#N/A,#N/A,#N/A,24811.155,#N/A
1998-07-09 23:58:00,#N/A,#N/A,#N/A,24857.5,#N/A
1998-07-10 23:58:00,#N/A,#N/A,#N/A,24664.34,#N/A
1998-07-13 23:58:00,#N/A,#N/A,#N/A,24276.44,#N/A
1998-07-14 23:58:00,#N/A,#N/A,#N/A,23697.35,#N/A
1998-07-15 23:58:00,#N/A,#N/A,#N/A,23390.51,#N/A
1998-07-16 23:58:00,#N/A,#N/A,#N/A,21641.4,#N/A
1998-07-17 23:58:00,#N/A,#N/A,#N/A,21712.68,#N/A
1998-07-20 23:58:00,#N/A,#N/A,#N/A,22886.35,#N/A
1998-07-21 23:58:00,#N/A,#N/A,#N/A,22837.7,#N/A
1998-07-22 23:58:00,#N/A,#N/A,#N/A,22997.8,#N/A
1998-07-23 23:58:00,#N/A,#N/A,#N/A,23025.87,#N/A
1998-07-24 23:58:00,#N/A,#N/A,#N/A,23136.075,#N/A
1998-07-27 23:58:00,#N/A,#N/A,#N/A,23224.65,#N/A
1998-07-28 23:58:00,#N/A,#N/A,#N/A,22069.8,#N/A
1998-07-29 23:58:00,#N/A,#N/A,#N/A,21353.8,#N/A
1998-07-30 23:58:00,#N/A,#N/A,#N/A,21160.3,#N/A
1998-07-31 23:58:00,#N/A,#N/A,#N/A,21239.4,#N/A
1998-08-03 23:58:00,#N/A,#N/A,#N/A,21144.5,#N/A
1998-08-04 23:58:00,#N/A,#N/A,#N/A,21041.875,#N/A
1998-08-05 23:58:00,#N/A,#N/A,#N/A,20827.125,#N/A
1998-08-06 23:58:00,#N/A,#N/A,#N/A,20720.05,#N/A
1998-08-07 23:58:00,#N/A,#N/A,#N/A,21012.81,#N/A
1998-08-10 23:58:00,#N/A,#N/A,#N/A,21248.5,#N/A
1998-08-11 23:58:00,#N/A,#N/A,#N/A,21972.6,#N/A
1998-08-12 23:58:00,#N/A,#N/A,#N/A,21294.05,#N/A
1998-08-13 23:58:00,#N/A,#N/A,#N/A,21151,#N/A
1998-08-14 23:58:00,#N/A,#N/A,#N/A,20629.5,#N/A
1998-08-17 23:58:00,#N/A,#N/A,#N/A,20668.16,#N/A
1998-08-18 23:58:00,#N/A,#N/A,#N/A,19969.95,#N/A
1998-08-19 23:58:00,#N/A,#N/A,#N/A,19058.5,#N/A
1998-08-20 23:58:00,#N/A,#N/A,#N/A,18481.205,#N/A
1998-08-21 23:58:00,#N/A,#N/A,#N/A,19072.215,#N/A
1998-08-24 23:58:00,#N/A,#N/A,#N/A,18543.3,#N/A
1998-08-25 23:58:00,#N/A,#N/A,#N/A,17777.725,#N/A
1998-08-26 23:58:00,#N/A,#N/A,#N/A,18189.57,#N/A
1998-08-27 23:58:00,#N/A,#N/A,#N/A,18180.8,#N/A
1998-08-28 23:58:00,#N/A,#N/A,#N/A,18649.11,#N/A
1998-08-31 23:58:00,#N/A,#N/A,#N/A,18322.9,#N/A
1998-09-01 23:58:00,#N/A,#N/A,#N/A,18066.24,#N/A
1998-09-02 23:58:00,#N/A,#N/A,#N/A,17931,#N/A
1998-09-03 23:58:00,#N/A,#N/A,#N/A,18246.6,#N/A
1998-09-04 23:58:00,#N/A,#N/A,#N/A,18371.1,#N/A
1998-09-07 23:58:00,#N/A,#N/A,#N/A,17831.55,#N/A
1998-09-08 23:58:00,#N/A,#N/A,#N/A,19376.37,#N/A
1998-09-09 23:58:00,#N/A,#N/A,#N/A,19855.15,#N/A
1998-09-10 23:58:00,#N/A,#N/A,#N/A,20105.05,#N/A
1998-09-11 23:58:00,#N/A,#N/A,#N/A,19407.96,#N/A
1998-09-14 23:58:00,#N/A,#N/A,#N/A,18612.48,#N/A
1998-09-15 23:58:00,#N/A,#N/A,#N/A,18430.5,#N/A
1998-09-16 23:58:00,#N/A,#N/A,#N/A,18463.5,#N/A
1998-09-17 23:58:00,#N/A,#N/A,#N/A,18492.1,#N/A
1998-09-18 23:58:00,#N/A,#N/A,#N/A,18860.8,#N/A
1998-09-22 23:58:00,#N/A,#N/A,#N/A,18473.4,#N/A
1998-09-23 23:58:00,#N/A,#N/A,#N/A,18440.3075,#N/A
1998-09-24 23:58:00,#N/A,#N/A,#N/A,17886.47,#N/A
1998-09-25 23:58:00,#N/A,#N/A,#N/A,18173.95,#N/A
1998-09-28 23:58:00,#N/A,#N/A,#N/A,18365.3,#N/A
1998-09-29 23:58:00,#N/A,#N/A,#N/A,18211.5,#N/A
1998-09-30 23:58:00,#N/A,#N/A,#N/A,18020,#N/A
1998-10-01 23:58:00,#N/A,#N/A,#N/A,18354.6,#N/A
1998-10-02 23:58:00,#N/A,#N/A,#N/A,18093.285,#N/A
1998-10-05 23:58:00,#N/A,#N/A,#N/A,17701.95,#N/A
1998-10-06 23:58:00,#N/A,#N/A,#N/A,16572.625,#N/A
1998-10-07 23:58:00,#N/A,#N/A,#N/A,16150.95,#N/A
1998-10-08 23:58:00,#N/A,#N/A,#N/A,15414.3,#N/A
1998-10-09 23:58:00,#N/A,#N/A,#N/A,15728.32,#N/A
1998-10-12 23:58:00,#N/A,#N/A,#N/A,15303.55,#N/A
1998-10-13 23:58:00,#N/A,#N/A,#N/A,15028.64,#N/A
1998-10-14 23:58:00,#N/A,#N/A,#N/A,14923.125,#N/A
1998-10-15 23:58:00,#N/A,#N/A,#N/A,14706,#N/A
1998-10-16 23:58:00,#N/A,#N/A,#N/A,13616.8,#N/A
1998-10-19 23:58:00,#N/A,#N/A,#N/A,13083.84,#N/A
1998-10-20 23:58:00,#N/A,#N/A,#N/A,13067.73,#N/A
1998-10-22 23:58:00,#N/A,#N/A,#N/A,12976.695,#N/A
1998-10-23 23:58:00,#N/A,#N/A,#N/A,13336.78,#N/A
1998-10-26 23:58:00,#N/A,#N/A,#N/A,12321,#N/A
1998-10-27 23:58:00,#N/A,#N/A,#N/A,12752.838,#N/A
1998-10-28 23:58:00,#N/A,#N/A,#N/A,12557.25,#N/A
1998-10-29 23:58:00,#N/A,#N/A,#N/A,12394.26,#N/A
1998-10-30 23:58:00,#N/A,#N/A,#N/A,12562.5,#N/A
1998-11-02 23:58:00,#N/A,#N/A,#N/A,13038.85,#N/A
1998-11-03 23:58:00,#N/A,#N/A,#N/A,13838.455,#N/A
1998-11-04 23:58:00,#N/A,#N/A,#N/A,14593.04,#N/A
1998-11-05 23:58:00,#N/A,#N/A,#N/A,13944,#N/A
1998-11-06 23:58:00,#N/A,#N/A,#N/A,13444.38,#N/A
1998-11-09 23:58:00,#N/A,#N/A,#N/A,13966.68,#N/A
1998-11-10 23:58:00,#N/A,#N/A,#N/A,13287.2,#N/A
1998-11-11 23:58:00,#N/A,#N/A,#N/A,12872.75,#N/A
1998-11-12 23:58:00,#N/A,#N/A,#N/A,12771.99,#N/A
1998-11-13 23:58:00,#N/A,#N/A,#N/A,12888.25,#N/A
1998-11-16 23:58:00,#N/A,#N/A,#N/A,12726.2,#N/A
1998-11-17 23:58:00,#N/A,#N/A,#N/A,12483.22,#N/A
1998-11-18 23:58:00,#N/A,#N/A,#N/A,12421.385,#N/A
1998-11-19 23:58:00,#N/A,#N/A,#N/A,12566.22,#N/A
1998-11-20 23:58:00,#N/A,#N/A,#N/A,11923.2,#N/A
1998-11-23 23:58:00,#N/A,#N/A,#N/A,12333.475,#N/A
1998-11-24 23:58:00,#N/A,#N/A,#N/A,12450,#N/A
1998-11-25 23:58:00,#N/A,#N/A,#N/A,12363.275,#N/A
1998-11-26 23:58:00,#N/A,#N/A,#N/A,11783.87,#N/A
1998-11-27 23:58:00,#N/A,#N/A,#N/A,12009.57,#N/A
1998-11-30 23:58:00,#N/A,#N/A,#N/A,12192.24,#N/A
1998-12-01 23:58:00,#N/A,#N/A,#N/A,12229.24,#N/A
1998-12-02 23:58:00,#N/A,#N/A,#N/A,12381.93,#N/A
1998-12-03 23:58:00,#N/A,#N/A,#N/A,12507.75,#N/A
1998-12-04 23:58:00,#N/A,#N/A,#N/A,12492.75,#N/A
1998-12-07 23:58:00,#N/A,#N/A,#N/A,12360,#N/A
1998-12-08 23:58:00,#N/A,#N/A,#N/A,12184.095,#N/A
1998-12-09 23:58:00,#N/A,#N/A,#N/A,12253.66,#N/A
1998-12-10 23:58:00,#N/A,#N/A,#N/A,12380.2,#N/A
1998-12-11 23:58:00,#N/A,#N/A,#N/A,12491.2,#N/A
1998-12-14 23:58:00,#N/A,#N/A,#N/A,12681.75,#N/A
1998-12-15 23:58:00,#N/A,#N/A,#N/A,12960.64,#N/A
1998-12-16 23:58:00,#N/A,#N/A,#N/A,12879.8925,#N/A
1998-12-17 23:58:00,#N/A,#N/A,#N/A,12974.275,#N/A
1998-12-18 23:58:00,#N/A,#N/A,#N/A,12971.0475,#N/A
1998-12-21 23:58:00,#N/A,#N/A,#N/A,12714.2,#N/A
1998-12-22 23:58:00,#N/A,#N/A,#N/A,12890.1625,#N/A
1998-12-23 23:58:00,#N/A,#N/A,#N/A,13041.785,#N/A
1998-12-24 23:58:00,#N/A,#N/A,#N/A,12943.275,#N/A
1998-12-25 23:58:00,#N/A,#N/A,#N/A,12954.9,#N/A
1998-12-28 23:58:00,#N/A,#N/A,#N/A,13160.525,#N/A
1998-12-29 23:58:00,#N/A,#N/A,#N/A,13372.695,#N/A
1998-12-30 23:58:00,#N/A,#N/A,#N/A,13276.8,#N/A
1998-12-31 23:58:00,#N/A,#N/A,#N/A,12928.5,#N/A
1999-01-04 23:58:00,#N/A,#N/A,#N/A,13274.4,#N/A
1999-01-05 23:58:00,#N/A,#N/A,#N/A,12987.825,#N/A
1999-01-06 23:58:00,#N/A,#N/A,#N/A,12952.05,#N/A
1999-01-07 23:58:00,#N/A,#N/A,#N/A,13035,#N/A
1999-01-08 23:58:00,#N/A,#N/A,#N/A,12997,#N/A
1999-01-11 23:58:00,#N/A,#N/A,#N/A,12924.09,#N/A
1999-01-12 23:58:00,#N/A,#N/A,#N/A,13077.6,#N/A
1999-01-13 23:58:00,#N/A,#N/A,#N/A,14022.45,#N/A
1999-01-14 23:58:00,#N/A,#N/A,#N/A,14460.25,#N/A
1999-01-15 23:58:00,#N/A,#N/A,#N/A,13774.995,#N/A
1999-01-18 23:58:00,#N/A,#N/A,#N/A,13876.8,#N/A
1999-01-19 23:58:00,#N/A,#N/A,#N/A,13902.84,#N/A
1999-01-20 23:58:00,#N/A,#N/A,#N/A,13863.3375,#N/A
1999-01-21 23:58:00,#N/A,#N/A,#N/A,14250.225,#N/A
1999-01-22 23:58:00,#N/A,#N/A,#N/A,14616.8475,#N/A
1999-01-25 23:58:00,#N/A,#N/A,#N/A,15428.7,#N/A
1999-01-26 23:58:00,#N/A,#N/A,#N/A,14931,#N/A
1999-01-27 23:58:00,#N/A,#N/A,#N/A,15073.71,#N/A
1999-01-28 23:58:00,#N/A,#N/A,#N/A,15036.175,#N/A
1999-01-29 23:58:00,#N/A,#N/A,#N/A,14471.6,#N/A
1999-02-01 23:58:00,#N/A,#N/A,#N/A,14449.6,#N/A
1999-02-02 23:58:00,#N/A,#N/A,#N/A,14187.73,#N/A
1999-02-03 23:58:00,#N/A,#N/A,#N/A,13865.9475,#N/A
1999-02-04 23:58:00,#N/A,#N/A,#N/A,14051.925,#N/A
1999-02-05 23:58:00,#N/A,#N/A,#N/A,14203.62,#N/A
1999-02-08 23:58:00,#N/A,#N/A,#N/A,14500.725,#N/A
1999-02-09 23:58:00,#N/A,#N/A,#N/A,14324.625,#N/A
1999-02-10 23:58:00,#N/A,#N/A,#N/A,13946.38,#N/A
1999-02-11 23:58:00,#N/A,#N/A,#N/A,13999.2375,#N/A
1999-02-12 23:58:00,#N/A,#N/A,#N/A,14138.425,#N/A
1999-02-15 23:58:00,#N/A,#N/A,#N/A,13974.14,#N/A
1999-02-16 23:58:00,#N/A,#N/A,#N/A,14129.775,#N/A
1999-02-17 23:58:00,#N/A,#N/A,#N/A,14135.83,#N/A
1999-02-18 23:58:00,#N/A,#N/A,#N/A,14307.125,#N/A
1999-02-19 23:58:00,#N/A,#N/A,#N/A,14309.7375,#N/A
1999-02-22 23:58:00,#N/A,#N/A,#N/A,14386.56,#N/A
1999-02-23 23:58:00,#N/A,#N/A,#N/A,14206.72,#N/A
1999-02-24 23:58:00,#N/A,#N/A,#N/A,14013.675,#N/A
1999-02-25 23:58:00,#N/A,#N/A,#N/A,14027.388,#N/A
1999-02-26 23:58:00,#N/A,#N/A,#N/A,14022.75,#N/A
1999-03-01 23:58:00,#N/A,#N/A,#N/A,14188.734,#N/A
1999-03-02 23:58:00,#N/A,#N/A,#N/A,14303.4815,#N/A
1999-03-03 23:58:00,#N/A,#N/A,#N/A,14298.44,#N/A
1999-03-04 23:58:00,#N/A,#N/A,#N/A,14292.36,#N/A
1999-03-05 23:58:00,#N/A,#N/A,#N/A,14215.87,#N/A
1999-03-08 23:58:00,#N/A,#N/A,#N/A,14321.88,#N/A
1999-03-09 23:58:00,#N/A,#N/A,#N/A,14475.73,#N/A
1999-03-10 23:58:00,#N/A,#N/A,#N/A,14758.6725,#N/A
1999-03-11 23:58:00,#N/A,#N/A,#N/A,15373.7,#N/A
1999-03-12 23:58:00,#N/A,#N/A,#N/A,14928.225,#N/A
1999-03-15 23:58:00,#N/A,#N/A,#N/A,14187.25,#N/A
1999-03-16 23:58:00,#N/A,#N/A,#N/A,14173.17,#N/A
1999-03-17 23:58:00,#N/A,#N/A,#N/A,14670.9,#N/A
